Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment
14166.0,141,2,251.15,1,2,1,121
14167.0,100,4,711.7,2,3,3,233
14168.0,56,2,370.45,2,2,2,222
14169.0,66,2,621.51,2,2,2,222
14170.0,11,3,570.18,4,3,2,432
14171.0,366,1,135.0,1,1,1,111
14172.0,241,3,369.02,1,3,2,132
14173.0,277,2,135.16,1,2,1,121
14175.0,54,5,4456.58,2,3,4,234
14176.0,3,2,339.11,4,2,2,422
14177.0,17,9,1660.23,4,4,3,443
14180.0,8,9,1570.73,4,4,3,443
14181.0,46,2,308.35,3,2,2,322
14182.0,79,4,678.77,2,3,2,232
14183.0,47,2,278.34000000000003,3,2,1,321
14186.0,63,5,1550.63,2,3,3,233
14187.0,109,1,123.5,2,1,1,211
14189.0,4,2,1160.31,4,2,3,423
14190.0,302,1,79.9,1,1,1,111
14191.0,30,2,132.9,3,2,1,321
14192.0,24,1,293.74,3,1,1,311
14193.0,32,1,356.8,3,1,2,312
14194.0,28,15,7321.07,3,4,4,344
14195.0,75,4,1603.6,2,3,3,233
14197.0,46,1,390.05,3,1,2,312
14198.0,36,5,868.33,3,3,3,333
14199.0,59,3,906.3,2,3,3,233
14200.0,253,1,379.2,1,1,2,112
14201.0,45,3,446.1,3,3,2,332
14202.0,17,3,847.76,4,3,3,433
14203.0,33,1,339.34,3,1,2,312
14204.0,58,3,874.22,2,3,3,233
14205.0,30,7,1947.5,3,4,4,344
14206.0,24,2,856.85,3,2,3,323
14207.0,323,1,157.8,1,1,1,111
14208.0,187,1,415.31,1,1,2,112
14209.0,21,9,2919.84,3,4,4,344
14210.0,7,11,3955.6800000000003,4,4,4,444
14211.0,47,9,2161.19,3,4,4,344
14212.0,81,1,1119.6599999999999,2,1,3,213
14213.0,40,1,1192.2,3,1,3,313
14215.0,4,4,1626.61,4,3,3,433
14216.0,50,1,310.74,3,1,2,312
14217.0,2,7,1411.91,4,4,3,443
14219.0,45,2,543.89,3,2,2,322
14220.0,203,2,882.5999999999999,1,2,3,123
14221.0,85,8,3084.69,2,4,4,244
14224.0,26,5,831.98,3,3,3,333
14225.0,70,4,2031.07,2,3,4,234
14226.0,77,1,770.34,2,1,3,213
14227.0,50,5,3017.75,3,3,4,334
14228.0,73,3,745.5,2,3,3,233
14229.0,39,4,1046.84,3,3,3,333
14230.0,71,3,979.8000000000001,2,3,3,233
14231.0,86,1,309.91,2,1,2,212
14233.0,101,3,1441.55,2,3,3,233
14235.0,134,4,1573.1299999999999,2,3,3,233
14236.0,8,4,1253.78,4,3,3,433
14237.0,9,2,471.14,4,2,2,422
14238.0,298,2,287.38,1,2,1,121
14239.0,67,10,1882.3200000000002,2,4,4,244
14240.0,59,1,357.15,2,1,2,212
14241.0,332,1,120.0,1,1,1,111
14243.0,1,8,4842.28,4,4,4,444
14244.0,296,1,366.41999999999996,1,1,2,112
14247.0,40,4,616.79,3,3,2,332
14248.0,95,2,730.37,2,2,3,223
14249.0,46,12,5400.461,3,4,4,344
14252.0,17,1,350.99,4,1,2,412
14253.0,129,2,363.40000000000003,2,2,2,222
14254.0,68,1,601.03,2,1,2,212
14255.0,182,1,1000.63,1,1,3,113
14256.0,127,3,1491.73,2,3,3,233
14257.0,16,4,2854.73,4,3,4,434
14258.0,31,16,19381.36,3,4,4,344
14260.0,107,3,824.28,2,3,3,233
14263.0,59,1,322.93,2,1,2,212
14264.0,15,4,1183.39,4,3,3,433
14265.0,100,2,843.17,2,2,3,223
14266.0,64,1,40.56,2,1,1,211
14268.0,106,1,354.85,2,1,2,212
14269.0,75,1,295.73,2,1,1,211
14271.0,45,1,101.86,3,1,1,311
14272.0,198,2,482.85,1,2,2,122
14274.0,322,1,256.6,1,1,1,111
14275.0,31,6,1189.3799999999999,3,4,3,343
14276.0,43,4,982.94,3,3,3,333
14277.0,47,6,13009.61,3,4,4,344
14278.0,45,1,205.83,3,1,1,311
14279.0,156,2,191.86,1,2,1,121
14281.0,44,1,245.15,3,1,1,311
14282.0,3,11,4120.32,4,4,4,444
14283.0,99,4,628.4399999999999,2,3,2,232
14284.0,289,1,704.4,1,1,3,113
14285.0,149,4,1374.41,1,3,3,133
14286.0,40,4,3851.0099999999998,3,3,4,334
14290.0,49,3,2201.91,3,3,4,334
14291.0,16,12,4020.85,4,4,4,444
14292.0,46,7,4354.32,3,4,4,344
14293.0,4,6,2221.37,4,4,4,444
14294.0,43,1,375.34,3,1,2,312
14295.0,74,4,2196.71,2,3,4,234
14296.0,57,2,456.40000000000003,2,2,2,222
14298.0,11,38,39667.19,4,4,4,444
14299.0,1,19,10533.87,4,4,4,444
14301.0,52,3,1352.04,3,3,3,333
14302.0,66,3,742.9000000000001,2,3,3,233
14303.0,43,2,277.94,3,2,1,321
14304.0,15,2,1341.56,4,2,3,423
14306.0,14,4,1058.0800000000002,4,3,3,433
14307.0,9,5,2075.31,4,3,4,434
14308.0,185,2,1147.02,1,2,3,123
14309.0,49,2,1428.28,3,2,3,323
14310.0,68,1,492.1,2,1,2,212
14311.0,203,1,206.19,1,1,1,111
14312.0,14,5,1478.7,4,3,3,433
14314.0,66,1,109.80000000000001,2,1,1,211
14315.0,200,2,716.69,1,2,3,123
14316.0,58,5,1370.34,2,3,3,233
14318.0,96,1,158.02,2,1,1,211
14319.0,60,1,494.85,2,1,2,212
14320.0,182,3,868.96,1,3,3,133
14321.0,67,2,687.3100000000001,2,2,2,222
14322.0,65,4,474.1,2,3,2,232
14324.0,45,2,701.61,3,2,2,322
14325.0,205,1,245.48000000000002,1,1,1,111
14326.0,99,2,757.13,2,2,3,223
14327.0,18,5,1583.28,4,3,3,433
14328.0,74,1,445.05,2,1,2,212
14329.0,11,8,4912.38,4,4,4,444
14330.0,259,1,200.63,1,1,1,111
14332.0,17,2,1077.2,4,2,3,423
14334.0,61,4,1766.27,2,3,4,234
14338.0,172,1,339.88,1,1,2,112
14339.0,64,1,310.75,2,1,2,212
14341.0,56,10,2285.04,2,4,4,244
14342.0,68,2,249.88,2,2,1,221
14343.0,57,4,1079.66,2,3,3,233
14344.0,3,14,2443.77,4,4,4,444
14346.0,61,3,1294.17,2,3,3,233
14347.0,372,1,82.6,1,1,1,111
14350.0,16,2,689.1,4,2,2,422
14353.0,46,2,285.9,3,2,1,321
14355.0,1,3,840.0500000000001,4,3,3,433
14358.0,25,2,400.06,3,2,2,322
14361.0,214,1,214.70999999999998,1,1,1,111
14363.0,38,2,227.47000000000003,3,2,1,321
14365.0,30,2,634.68,3,2,2,322
14366.0,161,1,136.0,1,1,1,111
14369.0,278,2,469.13,1,2,2,122
14370.0,86,6,1175.78,2,4,3,243
14372.0,79,2,860.08,2,2,3,223
14374.0,177,1,108.0,1,1,1,111
14375.0,86,2,871.26,2,2,3,223
14376.0,319,1,215.46,1,1,1,111
14378.0,257,1,131.25,1,1,1,111
14379.0,29,2,917.06,3,2,3,323
14380.0,318,1,48.96,1,1,1,111
14381.0,87,1,423.26,2,1,2,212
14382.0,26,1,578.14,3,1,2,312
14384.0,136,1,58.5,2,1,1,211
14388.0,8,9,3488.16,4,4,4,444
14389.0,60,3,854.55,2,3,3,233
14390.0,8,5,1731.16,4,3,4,434
14391.0,212,1,135.6,1,1,1,111
14392.0,68,1,266.4,2,1,1,211
14394.0,200,1,93.8,1,1,1,111
14395.0,8,12,4630.7,4,4,4,444
14396.0,7,6,1591.74,4,4,3,443
14398.0,37,2,707.79,3,2,3,323
14399.0,30,8,2108.21,3,4,4,344
14400.0,44,2,1157.77,3,2,3,323
14401.0,60,9,2744.42,2,4,4,244
14402.0,288,1,285.6,1,1,1,111
14403.0,225,2,404.7,1,2,2,122
14404.0,5,8,1404.04,4,4,3,443
14405.0,22,1,195.0,3,1,1,311
14408.0,107,4,1503.2400000000002,2,3,3,233
14409.0,4,5,1696.64,4,3,3,433
14410.0,12,2,1531.63,4,2,3,423
14412.0,60,1,656.16,2,1,2,212
14413.0,46,3,643.47,3,3,2,332
14414.0,10,1,902.35,4,1,3,413
14415.0,15,10,6124.52,4,4,4,444
14417.0,23,1,524.65,3,1,2,312
14419.0,18,1,202.85,4,1,1,411
14420.0,32,3,1251.65,3,3,3,333
14421.0,148,4,1656.26,1,3,3,133
14422.0,10,13,6007.88,4,4,4,444
14423.0,73,2,651.41,2,2,2,222
14425.0,70,3,661.39,2,3,2,232
14426.0,39,7,7246.27,3,4,4,344
14427.0,130,2,900.1800000000001,2,2,3,223
14429.0,39,1,516.28,3,1,2,312
14430.0,147,3,1220.9,1,3,3,133
14431.0,15,3,2143.84,4,3,4,434
14433.0,101,1,280.7,2,1,1,211
14435.0,137,1,90.42,1,1,1,111
14436.0,189,1,182.64000000000001,1,1,1,111
14437.0,1,5,873.34,4,3,3,433
14439.0,79,4,6781.8,2,3,4,234
14440.0,1,9,4281.05,4,4,4,444
14441.0,10,7,2898.8,4,4,4,444
14442.0,50,5,3777.2,3,3,4,334
14443.0,4,2,966.27,4,2,3,423
14444.0,92,1,120.44,2,1,1,211
14445.0,91,1,221.65,2,1,1,211
14446.0,22,1,189.93,3,1,1,311
14447.0,36,1,548.5,3,1,2,312
14449.0,8,5,1555.4,4,3,3,433
14450.0,15,4,645.19,4,3,2,432
14451.0,25,10,2614.78,3,4,4,344
14452.0,31,2,399.9,3,2,2,322
14454.0,12,5,977.3,4,3,3,433
14455.0,68,4,617.72,2,3,2,232
14458.0,16,1,228.07,4,1,1,411
14459.0,287,1,3537.821,1,1,4,114
14460.0,32,6,659.16,3,4,2,342
14461.0,18,10,4573.85,4,4,4,444
14462.0,68,1,262.24,2,1,1,211
14463.0,135,1,256.95,2,1,1,211
14464.0,204,2,111.0,1,2,1,121
14465.0,64,8,2887.4100000000003,2,4,4,244
14466.0,8,7,2374.5,4,4,4,444
14467.0,25,8,1606.98,3,4,3,343
14468.0,369,1,204.24,1,1,1,111
14469.0,52,4,2093.46,3,3,4,334
14470.0,66,1,250.85,2,1,1,211
14471.0,227,2,400.95,1,2,2,122
14472.0,325,1,266.05,1,1,1,111
14474.0,215,1,711.23,1,1,3,113
14475.0,44,1,225.3,3,1,1,311
14477.0,72,3,660.0,2,3,2,232
14478.0,18,4,1276.66,4,3,3,433
14479.0,1,3,982.86,4,3,3,433
14480.0,38,3,1020.47,3,3,3,333
14481.0,43,3,1648.18,3,3,3,333
14482.0,15,6,2283.91,4,4,4,444
14483.0,372,1,120.0,1,1,1,111
14484.0,37,3,749.0600000000001,3,3,3,333
14486.0,147,2,175.5,1,2,1,121
14487.0,4,2,225.89000000000001,4,2,1,421
14489.0,73,3,1111.55,2,3,3,233
14490.0,42,2,1273.47,3,2,3,323
14491.0,8,1,127.2,4,1,1,411
14492.0,66,7,1921.91,2,4,4,244
14493.0,26,5,2704.62,3,3,4,334
14494.0,37,2,261.9,3,2,1,321
14495.0,295,1,51.0,1,1,1,111
14496.0,9,6,2129.42,4,4,4,444
14497.0,309,1,221.69,1,1,1,111
14498.0,37,5,1943.51,3,3,4,334
14499.0,10,4,1293.3500000000001,4,3,3,433
14505.0,40,11,6019.65,3,4,4,344
14506.0,5,3,1256.6000000000001,4,3,3,433
14507.0,14,5,1848.8600000000001,4,3,4,434
14508.0,12,3,554.87,4,3,2,432
14509.0,170,1,110.95,1,1,1,111
14510.0,11,3,979.85,4,3,3,433
14512.0,19,5,940.69,3,3,3,333
14513.0,72,3,332.42,2,3,2,232
14514.0,72,6,3389.84,2,4,4,244
14515.0,23,6,1647.17,3,4,3,343
14516.0,152,1,151.17,1,1,1,111
14519.0,319,2,203.14,1,2,1,121
14521.0,127,1,199.45000000000002,2,1,1,211
14522.0,231,4,773.8800000000001,1,3,3,133
14524.0,45,4,1066.03,3,3,3,333
14525.0,64,8,3810.64,2,4,4,244
14526.0,25,1,258.65,3,1,1,311
14527.0,1,69,19257.08,4,4,4,444
14530.0,32,10,3226.76,3,4,4,344
14531.0,115,1,376.34,2,1,2,212
14532.0,47,7,2912.93,3,4,4,344
14533.0,43,4,1516.65,3,3,3,333
14534.0,33,8,1790.36,3,4,4,344
14535.0,31,6,3118.39,3,4,4,344
14537.0,259,1,285.84000000000003,1,1,1,111
14538.0,166,3,982.59,1,3,3,133
14540.0,15,8,2756.98,4,4,4,444
14541.0,52,6,1038.03,3,4,3,343
14543.0,16,23,10988.14,4,4,4,444
14544.0,106,1,934.23,2,1,3,213
14545.0,310,1,349.25,1,1,2,112
14546.0,12,6,2610.91,4,4,4,444
14548.0,120,7,1888.49,2,4,4,244
14549.0,56,3,624.36,2,3,2,232
14550.0,24,2,587.69,3,2,2,322
14551.0,47,5,691.86,3,3,2,332
14552.0,16,2,343.71,4,2,2,422
14553.0,47,4,959.33,3,3,3,333
14555.0,17,4,1991.49,4,3,4,434
14556.0,232,3,815.69,1,3,3,133
14558.0,290,3,655.5,1,3,2,132
14559.0,26,1,75.6,3,1,1,311
14560.0,15,22,3876.2599999999998,4,4,4,444
14562.0,26,8,1631.38,3,4,3,343
14563.0,145,2,640.54,1,2,2,122
14564.0,70,2,2605.62,2,2,4,224
14565.0,109,1,760.1,2,1,3,213
14566.0,53,3,2660.0,2,3,4,234
14568.0,71,1,919.7,2,1,3,213
14569.0,88,3,369.94,2,3,2,232
14570.0,79,1,395.69,2,1,2,212
14571.0,61,1,160.0,2,1,1,211
14572.0,53,4,2722.34,2,3,4,234
14573.0,8,5,925.3,4,3,3,433
14574.0,368,1,143.70000000000002,1,1,1,111
14575.0,124,1,420.22,2,1,2,212
14576.0,8,1,35.400000000000006,4,1,1,411
14577.0,30,3,504.44,3,3,2,332
14579.0,68,1,105.56,2,1,1,211
14580.0,154,1,14.850000000000001,1,1,1,111
14581.0,180,1,271.05,1,1,1,111
14583.0,19,3,673.33,3,3,2,332
14584.0,57,4,705.1,2,3,3,233
14585.0,18,4,986.22,4,3,3,433
14588.0,214,1,135.39,1,1,1,111
14589.0,7,1,39.75,4,1,1,411
14590.0,60,20,2993.37,2,4,4,244
14593.0,33,9,3048.38,3,4,4,344
14594.0,9,1,255.0,4,1,1,411
14595.0,89,2,423.85,2,2,2,222
14596.0,262,1,222.22000000000003,1,1,1,111
14597.0,15,4,1318.3899999999999,4,3,3,433
14598.0,205,1,162.07,1,1,1,111
14599.0,26,2,457.89,3,2,2,322
14600.0,29,1,471.84000000000003,3,1,2,312
14602.0,292,1,205.35999999999999,1,1,1,111
14604.0,269,1,143.85999999999999,1,1,1,111
14605.0,10,4,921.5600000000001,4,3,3,433
14606.0,2,102,18482.1,4,4,4,444
14607.0,103,8,7553.63,2,4,4,244
14608.0,15,7,1567.79,4,4,3,443
14609.0,26,6,884.64,3,4,3,343
14610.0,31,2,24.35,3,2,1,321
14611.0,79,2,604.3299999999999,2,2,2,222
14612.0,51,1,877.7,3,1,3,313
14613.0,316,1,76.32000000000001,1,1,1,111
14614.0,22,1,295.13,3,1,1,311
14615.0,30,5,951.76,3,3,3,333
14616.0,21,2,121.7,3,2,1,321
14617.0,38,2,190.47000000000003,3,2,1,321
14618.0,12,4,788.88,4,3,3,433
14619.0,177,1,896.8000000000001,1,1,3,113
14621.0,147,4,1212.21,1,3,3,133
14623.0,16,5,1130.28,4,3,3,433
14624.0,51,4,588.22,3,3,2,332
14625.0,10,9,3598.25,4,4,4,444
14626.0,31,7,2619.65,3,4,4,344
14627.0,15,1,462.75,4,1,2,412
14628.0,78,3,1326.04,2,3,3,233
14630.0,120,1,338.65,2,1,2,212
14631.0,22,3,1018.71,3,3,3,333
14634.0,73,4,2124.46,2,3,4,234
14635.0,89,1,215.22,2,1,1,211
14637.0,313,1,106.67999999999999,1,1,1,111
14639.0,44,3,1994.47,3,3,4,334
14640.0,45,4,1541.98,3,3,3,333
14643.0,253,3,986.08,1,3,3,133
14644.0,50,5,1416.96,3,3,3,333
14645.0,270,1,279.8,1,1,1,111
14646.0,10,78,248396.5,4,4,4,444
14647.0,159,1,270.0,1,1,1,111
14648.0,52,15,4466.65,3,4,4,344
14649.0,18,5,2248.6,4,3,4,434
14650.0,224,1,62.5,1,1,1,111
14651.0,30,7,1371.77,3,4,3,343
14653.0,149,5,1666.41,1,3,3,133
14654.0,374,1,246.86,1,1,1,111
14655.0,24,3,1946.28,3,3,4,334
14656.0,51,3,498.95,3,3,2,332
14657.0,65,2,601.97,2,2,2,222
14662.0,63,3,635.06,2,3,2,232
14663.0,66,2,490.6,2,2,2,222
14665.0,63,2,913.95,2,2,3,223
14667.0,1,31,12418.01,4,4,4,444
14668.0,81,1,111.63,2,1,1,211
14669.0,269,4,1957.54,1,3,4,134
14670.0,368,1,190.47,1,1,1,111
14671.0,185,2,1127.45,1,2,3,123
14672.0,151,2,347.59,1,2,2,122
14673.0,3,3,1674.41,4,3,3,433
14674.0,145,1,173.66,1,1,1,111
14675.0,24,1,419.22,3,1,2,312
14676.0,30,6,5808.55,3,4,4,344
14677.0,228,1,184.91,1,1,1,111
14678.0,215,1,403.39,1,1,2,112
14679.0,17,3,1289.44,4,3,3,433
14680.0,7,43,28615.27,4,4,4,444
14681.0,23,3,376.20000000000005,3,3,2,332
14682.0,64,4,1462.81,2,3,3,233
14683.0,224,1,146.56,1,1,1,111
14684.0,26,1,228.52,3,1,1,311
14685.0,212,8,4536.64,1,4,4,144
14686.0,50,5,852.53,3,3,3,333
14687.0,36,2,773.6800000000001,3,2,3,323
14688.0,9,8,2056.3,4,4,4,444
14690.0,28,2,422.63,3,2,2,322
14692.0,16,8,1123.59,4,4,3,443
14693.0,61,6,992.46,2,4,3,243
14694.0,253,1,244.31,1,1,1,111
14695.0,155,3,1534.22,1,3,3,133
14696.0,9,2,688.95,4,2,2,422
14699.0,71,3,593.47,2,3,2,232
14700.0,51,2,880.96,3,2,3,323
14701.0,78,6,1961.02,2,4,4,244
14702.0,1,13,3427.44,4,4,4,444
14704.0,60,2,258.96,2,2,1,221
14706.0,254,1,367.54,1,1,2,112
14707.0,71,2,139.2,2,2,1,221
14708.0,4,3,1085.91,4,3,3,433
14709.0,15,12,3965.29,4,4,4,444
14710.0,15,9,1300.31,4,4,3,443
14712.0,54,1,411.0,2,1,2,212
14713.0,1,11,2752.5099999999998,4,4,4,444
14714.0,43,3,746.05,3,3,3,333
14715.0,78,4,958.0699999999999,2,3,3,233
14716.0,80,1,235.77,2,1,1,211
14717.0,369,1,81.3,1,1,1,111
14718.0,46,1,226.42,3,1,1,311
14721.0,15,1,109.07,4,1,1,411
14722.0,113,2,309.1,2,2,2,222
14723.0,7,7,927.89,4,4,3,443
14724.0,226,1,341.9,1,1,2,112
14725.0,30,3,597.16,3,3,2,332
14726.0,290,1,116.5,1,1,1,111
14727.0,182,2,195.15,1,2,1,121
14728.0,49,1,190.58,3,1,1,311
14729.0,9,3,586.24,4,3,2,432
14732.0,28,11,2814.58,3,4,4,344
14733.0,3,4,6579.26,4,3,4,434
14734.0,61,4,1056.42,2,3,3,233
14735.0,24,24,6174.47,3,4,4,344
14736.0,121,2,374.05,2,2,2,222
14737.0,36,1,2389.62,3,1,4,314
14738.0,196,2,507.45,1,2,2,122
14739.0,3,19,8385.22,4,4,4,444
14740.0,45,8,2712.85,3,4,4,344
14741.0,8,2,497.25,4,2,2,422
14742.0,71,1,579.85,2,1,2,212
14743.0,228,1,50.48,1,1,1,111
14744.0,2,8,2785.1,4,4,4,444
14745.0,137,7,1331.15,1,4,3,143
14746.0,42,4,593.5,3,3,2,332
14748.0,4,7,1736.57,4,4,4,444
14749.0,115,1,310.15,2,1,2,212
14750.0,372,1,112.03,1,1,1,111
14751.0,320,2,126.45,1,2,1,121
14753.0,96,1,306.36,2,1,1,211
14754.0,61,4,909.88,2,3,3,233
14755.0,17,14,4962.27,4,4,4,444
14756.0,18,2,1914.8,4,2,4,424
14758.0,32,3,1380.9099999999999,3,3,3,333
14761.0,80,1,192.02,2,1,1,211
14762.0,262,1,117.05000000000001,1,1,1,111
14766.0,2,6,4082.76,4,4,4,444
14767.0,110,1,382.81,2,1,2,212
14769.0,26,9,5097.13,3,4,4,344
14770.0,103,6,2761.2200000000003,2,4,4,244
14771.0,257,2,594.62,1,2,2,122
14773.0,228,1,140.55,1,1,1,111
14774.0,164,1,241.45,1,1,1,111
14775.0,8,1,406.56,4,1,2,412
14776.0,23,4,1170.0,3,3,3,333
14777.0,39,1,307.56,3,1,2,312
14783.0,295,1,307.3,1,1,2,112
14784.0,25,1,159.94,3,1,1,311
14786.0,186,1,90.96,1,1,1,111
14787.0,107,1,110.65,2,1,1,211
14788.0,232,1,476.88,1,1,2,112
14790.0,10,6,1781.56,4,4,4,444
14791.0,242,1,303.63,1,1,1,111
14793.0,171,1,396.91,1,1,2,112
14794.0,38,3,633.99,3,3,2,332
14796.0,2,11,2865.05,4,4,4,444
14797.0,143,1,300.31,1,1,1,111
14798.0,17,5,550.5699999999999,4,4,2,442
14799.0,373,1,180.45,1,1,1,111
14800.0,5,6,3415.38,4,4,4,444
14802.0,74,2,1502.98,2,2,3,223
14805.0,40,3,536.15,3,3,2,332
14806.0,75,1,110.03999999999999,2,1,1,211
14807.0,26,2,504.14,3,2,2,322
14809.0,257,2,686.76,1,2,2,122
14810.0,5,3,446.59,4,3,2,432
14811.0,23,1,170.5,3,1,1,311
14812.0,234,1,178.85,1,1,1,111
14813.0,5,4,888.91,4,3,3,433
14814.0,217,1,154.21,1,1,1,111
14817.0,31,5,2849.52,3,4,4,344
14818.0,94,3,495.76,2,3,2,232
14819.0,130,2,184.34,2,2,1,221
14820.0,16,5,767.47,4,4,3,443
14821.0,2,7,1230.15,4,4,3,443
14822.0,121,1,157.70000000000002,2,1,1,211
14824.0,15,6,2895.2000000000003,4,4,4,444
14825.0,4,13,2698.17,4,4,4,444
14826.0,217,2,385.2,1,2,2,122
14828.0,24,10,7699.7,3,4,4,344
14829.0,8,4,995.29,4,3,3,433
14831.0,316,3,1676.57,1,3,3,133
14832.0,266,1,322.69,1,1,2,112
14833.0,134,1,94.8,2,1,1,211
14834.0,43,1,485.86,3,1,2,312
14835.0,164,2,297.0,1,2,1,121
14837.0,78,5,1810.82,2,4,4,244
14838.0,59,2,769.9200000000001,2,2,3,223
14839.0,54,3,915.28,2,3,3,233
14840.0,175,1,299.86,1,1,1,111
14841.0,10,8,3867.2400000000002,4,4,4,444
14843.0,72,1,211.79999999999998,2,1,1,211
14844.0,66,6,3512.62,2,4,4,244
14845.0,235,1,150.0,1,1,1,111
14846.0,63,1,437.4,2,1,2,212
14847.0,43,2,1039.55,3,2,3,323
14848.0,40,1,310.56,3,1,2,312
14849.0,9,21,7832.91,4,4,4,444
14850.0,53,6,1445.21,2,4,3,243
14851.0,266,1,318.06,1,1,2,112
14852.0,60,12,3295.7400000000002,2,4,4,244
14853.0,59,3,901.0699999999999,2,3,3,233
14854.0,26,4,1563.03,3,3,3,333
14855.0,110,5,5874.65,2,4,4,244
14857.0,78,5,2478.731,2,4,4,244
14858.0,141,1,180.75,1,1,1,111
14859.0,190,1,351.9,1,1,2,112
14861.0,16,9,1254.94,4,4,3,443
14865.0,8,3,77.52000000000001,4,3,1,431
14866.0,2,8,6460.32,4,4,4,444
14867.0,31,13,2241.78,3,4,4,344
14868.0,16,4,1230.42,4,3,3,433
14869.0,24,4,2056.69,3,3,4,334
14870.0,49,5,1511.7,3,4,3,343
14871.0,129,5,726.89,2,4,3,243
14872.0,119,3,816.6,2,3,3,233
14873.0,269,1,334.45,1,1,2,112
14874.0,171,1,116.18,1,1,1,111
14875.0,77,1,1397.08,2,1,3,213
14876.0,157,2,256.7,1,2,1,121
14877.0,54,2,425.85,2,2,2,222
14878.0,12,16,2600.41,4,4,4,444
14879.0,320,1,185.06,1,1,1,111
14882.0,26,12,2956.9500000000003,3,4,4,344
14884.0,305,1,120.6,1,1,1,111
14885.0,63,2,832.8,2,2,3,223
14890.0,254,2,691.6,1,2,2,122
14891.0,52,2,552.35,3,2,2,322
14892.0,326,1,202.35000000000002,1,1,1,111
14893.0,253,1,571.76,1,1,2,112
14894.0,79,2,837.0600000000001,2,2,3,223
14895.0,19,18,13980.83,3,4,4,344
14896.0,1,7,1614.45,4,4,3,443
14897.0,45,4,1774.16,3,3,4,334
14898.0,7,9,2195.14,4,4,4,444
14899.0,31,1,1331.38,3,1,3,313
14900.0,158,1,13.919999999999998,1,1,1,111
14901.0,2,5,860.11,4,4,3,443
14902.0,31,2,702.96,3,2,3,323
14904.0,44,2,605.05,3,2,2,322
14905.0,10,6,1355.24,4,4,3,443
14906.0,81,1,68.44,2,1,1,211
14907.0,3,10,2664.69,4,4,4,444
14908.0,99,1,104.10000000000001,2,1,1,211
14909.0,73,3,1404.68,2,3,3,233
14911.0,1,205,152121.22,4,4,4,444
14912.0,37,4,1021.4,3,3,3,333
14913.0,24,4,2845.7,3,3,4,334
14915.0,11,9,1503.77,4,4,3,443
14916.0,67,4,1773.97,2,3,4,234
14917.0,232,2,1123.75,1,2,3,123
14918.0,40,7,4345.66,3,4,4,344
14919.0,175,1,359.35,1,1,2,112
14920.0,201,1,629.4,1,1,2,112
14922.0,29,2,843.74,3,2,3,323
14924.0,246,2,620.96,1,2,2,122
14926.0,17,2,359.4,4,2,2,422
14927.0,32,1,308.2,3,1,2,312
14928.0,263,1,223.91000000000003,1,1,1,111
14929.0,57,1,612.8100000000001,2,1,2,212
14930.0,106,3,2873.77,2,3,4,234
14932.0,1,2,666.13,4,2,2,422
14933.0,79,4,1770.0,2,3,4,234
14934.0,14,3,1612.56,4,3,3,433
14935.0,255,1,1065.12,1,1,3,113
14936.0,26,4,4273.79,3,3,4,334
14938.0,198,2,2322.43,1,2,4,124
14940.0,53,2,531.49,2,2,2,222
14941.0,214,1,182.1,1,1,1,111
14942.0,37,4,746.56,3,3,3,333
14943.0,299,1,107.62,1,1,1,111
14944.0,25,7,3884.42,3,4,4,344
14945.0,49,1,179.4,3,1,1,311
14947.0,24,4,758.97,3,3,3,333
14949.0,105,4,515.0,2,3,2,232
14952.0,32,21,9529.86,3,4,4,344
14953.0,54,3,685.65,2,3,2,232
14954.0,339,1,167.27,1,1,1,111
14955.0,368,1,163.77,1,1,1,111
14956.0,57,1,1325.0,2,1,3,213
14957.0,280,1,203.2,1,1,1,111
14958.0,231,3,458.26,1,3,2,132
14961.0,15,13,9365.47,4,4,4,444
14962.0,175,3,240.21000000000004,1,3,1,131
14963.0,15,7,1651.23,4,4,3,443
14966.0,23,5,881.24,3,4,3,343
14967.0,77,5,1518.81,2,4,3,243
14968.0,94,1,353.65,2,1,2,212
14969.0,339,1,906.23,1,1,3,113
14970.0,45,8,3327.29,3,4,4,344
14972.0,17,1,30.300000000000004,4,1,1,411
14975.0,57,1,192.45,2,1,1,211
14977.0,361,1,31.929999999999996,1,1,1,111
14978.0,66,5,1190.82,2,4,3,243
14979.0,371,1,429.66,1,1,2,112
14980.0,373,1,150.68,1,1,1,111
14981.0,59,1,270.8,2,1,1,211
14982.0,208,1,237.78,1,1,1,111
14983.0,325,1,183.20000000000002,1,1,1,111
14984.0,24,4,1058.1399999999999,3,3,3,333
14986.0,12,2,563.1,4,2,2,422
14987.0,1,7,1387.4499999999998,4,4,3,443
14988.0,16,6,1704.11,4,4,3,443
14989.0,297,1,342.4,1,1,2,112
14990.0,248,2,304.17,1,2,1,121
14991.0,66,1,314.67,2,1,2,212
14992.0,78,1,210.5,2,1,1,211
14993.0,199,1,36.13,1,1,1,111
14994.0,18,5,946.72,4,4,3,443
14996.0,117,2,442.28999999999996,2,2,2,222
14997.0,291,1,230.4,1,1,1,111
14998.0,64,2,338.31,2,2,2,222
14999.0,228,1,129.48000000000002,1,1,1,111
15001.0,30,2,199.10999999999999,3,2,1,321
15002.0,3,6,3127.9700000000003,4,4,4,444
15003.0,109,6,1027.03,2,4,3,243
15005.0,2,29,7681.71,4,4,4,444
